task_id,record_type,strategy,alpha,one_minus_alpha,alpha_start,alpha_end,schedule,graph_family,n,p,graph_seed,init_id,init_seed,device_seed,initial_parameters,final_parameters,final_cvar_loss,final_mean_ratio,tail_mean_ratio,peak_mean_ratio,best_ratio_so_far,final_optimal_mass,num_init_points,graph_count,mean_peak_ratio,sem_peak_ratio,mean_tail_ratio,sem_tail_ratio,mean_final_ratio,sem_final_ratio,mean_final_cvar_loss,sem_final_cvar_loss,mean_optimal_mass,method,parameter_name,fit_model,fit_formula,a0,a1,a2,a3,weighted_sse,peak_value,tail_value,experiment,shots,steps,number_of_initializations,alpha_grid,optimizer,paired_initial_parameters,paired_device_seeds,identical_optimizer_settings,initialization_base_seed,optimizer_tail_window,optimizer_learning_rate,optimizer_learning_rate_decay_power,optimizer_learning_rate_decay_offset,optimizer_momentum,optimizer_gradient_clip,optimizer_simulator,parameter_mapping,b0,b1,alpha_gamma_relation,peak_parameter,left_curvature,right_curvature,baseline_value
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|ascending|erdos_renyi|3|0.2|0,restart,ascending,0.2,0.8,1.0,0.2,linear_descending_alpha,erdos_renyi,8.0,2.0,3.0,0.0,20260726.0,760100.0,"[2.226844302927403, 2.7300075029351913, 1.8397074133679914, 2.174662247612199]","[2.819810204206821, 2.6322879814026345, 2.098038308143462, 1.9153359325115222]",0.0,0.8349555555555556,0.6863911111111111,0.8349555555555556,1.0,0.251,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|ascending|erdos_renyi|3|0.2|1,restart,ascending,0.2,0.8,1.0,0.2,linear_descending_alpha,erdos_renyi,8.0,2.0,3.0,1.0,20260727.0,760101.0,"[0.4756712476396966, 3.0965837239683074, 2.646028416497059, 1.5012931115137529]","[0.4973472052168999, 2.9202558391065034, 1.9499166911467884, 2.3336617592189777]",0.0,0.8138000000000001,0.8060422222222222,0.8174222222222222,1.0,0.2234,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|ascending|erdos_renyi|3|0.2|2,restart,ascending,0.2,0.8,1.0,0.2,linear_descending_alpha,erdos_renyi,8.0,2.0,3.0,2.0,20260728.0,760102.0,"[1.9093349559311228, 0.014936831693126611, 0.4604455897891393, 2.9643566316254946]","[1.8230082398029248, 0.13033765456085178, 1.037770114574126, 2.8378537624124283]",1.6720000000000002,0.5726888888888888,0.5756311111111111,0.5806,1.0,0.0084,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|ascending|erdos_renyi|3|0.2|3,restart,ascending,0.2,0.8,1.0,0.2,linear_descending_alpha,erdos_renyi,8.0,2.0,3.0,3.0,20260729.0,760103.0,"[0.09601236448568767, 0.01368452041539864, 2.124727888032644, 0.7164215210760676]","[0.5005394616740325, 6.034368666095621, 1.9389020807728035, 0.7894731574208875]",0.0,0.8075333333333332,0.8074133333333334,0.8258888888888889,1.0,0.2282,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|ascending|erdos_renyi|3|0.2|4,restart,ascending,0.2,0.8,1.0,0.2,linear_descending_alpha,erdos_renyi,8.0,2.0,3.0,4.0,20260730.0,760104.0,"[3.0741951881358056, 2.9261393128026922, 2.13612737908406, 0.2423724789360562]","[2.916515750084963, 2.66660854122244, 2.068679756699234, 0.27480850970674575]",0.0,0.8463111111111111,0.8463355555555555,0.8506888888888889,1.0,0.2282,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|ascending|erdos_renyi|3|0.35|0,restart,ascending,0.35,0.65,1.0,0.35,linear_descending_alpha,erdos_renyi,8.0,2.0,3.0,0.0,20260726.0,760200.0,"[2.226844302927403, 2.7300075029351913, 1.8397074133679914, 2.174662247612199]","[2.313990316638133, 2.664119283968222, 2.0966102960396586, 2.355748300783588]",1.666285714285714,0.6358444444444444,0.6372422222222223,0.6506444444444445,1.0,0.0081999999999999,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|ascending|erdos_renyi|3|0.35|1,restart,ascending,0.35,0.65,1.0,0.35,linear_descending_alpha,erdos_renyi,8.0,2.0,3.0,1.0,20260727.0,760201.0,"[0.4756712476396966, 3.0965837239683074, 2.646028416497059, 1.5012931115137529]","[0.507857741867335, 2.908299171666719, 1.9739848547601675, 2.3464641288836914]",0.3577142857142856,0.8082222222222222,0.8077266666666667,0.8169333333333333,1.0,0.2248,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|ascending|erdos_renyi|3|0.35|2,restart,ascending,0.35,0.65,1.0,0.35,linear_descending_alpha,erdos_renyi,8.0,2.0,3.0,2.0,20260728.0,760202.0,"[1.9093349559311228, 0.014936831693126611, 0.4604455897891393, 2.9643566316254946]","[1.83801616512741, 0.10869226695851002, 1.0620118304335389, 2.8478726523979168]",2.259428571428571,0.5798666666666666,0.5767577777777778,0.5814666666666667,1.0,0.0078,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|ascending|erdos_renyi|3|0.35|3,restart,ascending,0.35,0.65,1.0,0.35,linear_descending_alpha,erdos_renyi,8.0,2.0,3.0,3.0,20260729.0,760203.0,"[0.09601236448568767, 0.01368452041539864, 2.124727888032644, 0.7164215210760676]","[0.49800280642928346, 6.042270054075125, 1.9770196895605716, 0.7717833066017635]",0.3525714285714286,0.8054666666666667,0.8079355555555555,0.8280222222222222,1.0,0.2266,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|ascending|erdos_renyi|3|0.35|4,restart,ascending,0.35,0.65,1.0,0.35,linear_descending_alpha,erdos_renyi,8.0,2.0,3.0,4.0,20260730.0,760204.0,"[3.0741951881358056, 2.9261393128026922, 2.13612737908406, 0.2423724789360562]","[2.8578849477807964, 2.6501330029797647, 2.0736154950371453, 0.33100925008376486]",0.2394285714285715,0.8451777777777778,0.8459199999999999,0.8502666666666667,1.0,0.2662,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|ascending|erdos_renyi|3|0.5|0,restart,ascending,0.5,0.5,1.0,0.5,linear_descending_alpha,erdos_renyi,8.0,2.0,3.0,0.0,20260726.0,760300.0,"[2.226844302927403, 2.7300075029351913, 1.8397074133679914, 2.174662247612199]","[2.3270643700130953, 2.669491679796629, 2.0835506269998403, 2.352070965122167]",2.050800000000001,0.6318444444444444,0.6356955555555557,0.6510888888888888,1.0,0.0096,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|ascending|erdos_renyi|3|0.5|1,restart,ascending,0.5,0.5,1.0,0.5,linear_descending_alpha,erdos_renyi,8.0,2.0,3.0,1.0,20260727.0,760301.0,"[0.4756712476396966, 3.0965837239683074, 2.646028416497059, 1.5012931115137529]","[0.496784300918231, 2.901449090257578, 1.9773798023805715, 2.343848487756767]",0.5388000000000001,0.8080888888888889,0.807188888888889,0.8216888888888889,1.0,0.2306,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|ascending|erdos_renyi|3|0.5|2,restart,ascending,0.5,0.5,1.0,0.5,linear_descending_alpha,erdos_renyi,8.0,2.0,3.0,2.0,20260728.0,760302.0,"[1.9093349559311228, 0.014936831693126611, 0.4604455897891393, 2.9643566316254946]","[1.832457824933415, 0.11111389273164493, 1.0827303490909008, 2.8667284820111307]",2.5736000000000003,0.5769333333333333,0.5760933333333332,0.583111111111111,1.0,0.0062,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|ascending|erdos_renyi|3|0.5|3,restart,ascending,0.5,0.5,1.0,0.5,linear_descending_alpha,erdos_renyi,8.0,2.0,3.0,3.0,20260729.0,760303.0,"[0.09601236448568767, 0.01368452041539864, 2.124727888032644, 0.7164215210760676]","[0.5050629773678416, 6.046568391643913, 1.9740636049191018, 0.7796135416674933]",0.5236,0.8120444444444445,0.8087088888888889,0.8261555555555555,1.0,0.2382,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|ascending|erdos_renyi|3|0.5|4,restart,ascending,0.5,0.5,1.0,0.5,linear_descending_alpha,erdos_renyi,8.0,2.0,3.0,4.0,20260730.0,760304.0,"[3.0741951881358056, 2.9261393128026922, 2.13612737908406, 0.2423724789360562]","[2.8617757842671385, 2.6615463476327466, 2.0681466323762985, 0.32029188390828917]",0.4871999999999998,0.8471333333333333,0.847191111111111,0.8532,1.0,0.2564,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|ascending|erdos_renyi|3|0.65|0,restart,ascending,0.65,0.35,1.0,0.65,linear_descending_alpha,erdos_renyi,8.0,2.0,3.0,0.0,20260726.0,760400.0,"[2.226844302927403, 2.7300075029351913, 1.8397074133679914, 2.174662247612199]","[2.2930187065728673, 2.6599015944613495, 2.071751298110294, 2.3558557714576827]",2.2624615384615385,0.6426666666666666,0.6424288888888889,0.6516666666666667,1.0,0.0154,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|ascending|erdos_renyi|3|0.65|1,restart,ascending,0.65,0.35,1.0,0.65,linear_descending_alpha,erdos_renyi,8.0,2.0,3.0,1.0,20260727.0,760401.0,"[0.4756712476396966, 3.0965837239683074, 2.646028416497059, 1.5012931115137529]","[0.5079579869896984, 2.9089309567608317, 1.9666202570023834, 2.3596435718209077]",0.734461538461539,0.8110222222222223,0.8101888888888891,0.8250666666666666,1.0,0.2292,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|ascending|erdos_renyi|3|0.65|2,restart,ascending,0.65,0.35,1.0,0.65,linear_descending_alpha,erdos_renyi,8.0,2.0,3.0,2.0,20260728.0,760402.0,"[1.9093349559311228, 0.014936831693126611, 0.4604455897891393, 2.9643566316254946]","[1.8311778658717688, 0.11560619883829608, 1.0596055733136993, 2.8947415718063105]",2.9218461538461526,0.5744888888888889,0.5763644444444445,0.581,1.0,0.0042,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|ascending|erdos_renyi|3|0.65|3,restart,ascending,0.65,0.35,1.0,0.65,linear_descending_alpha,erdos_renyi,8.0,2.0,3.0,3.0,20260729.0,760403.0,"[0.09601236448568767, 0.01368452041539864, 2.124727888032644, 0.7164215210760676]","[0.5105777999449309, 6.043841705069759, 1.9647552230077783, 0.7940138508855308]",0.7483076923076919,0.8126666666666666,0.8119377777777776,0.8289333333333334,1.0,0.2254,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|ascending|erdos_renyi|3|0.65|4,restart,ascending,0.65,0.35,1.0,0.65,linear_descending_alpha,erdos_renyi,8.0,2.0,3.0,4.0,20260730.0,760404.0,"[3.0741951881358056, 2.9261393128026922, 2.13612737908406, 0.2423724789360562]","[2.862935968707042, 2.6598533517697893, 2.0678954559483365, 0.3240347625712679]",0.608923076923077,0.8470888888888889,0.8466822222222221,0.8514444444444444,1.0,0.2542,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|ascending|erdos_renyi|3|0.8|0,restart,ascending,0.8,0.1999999999999999,1.0,0.8,linear_descending_alpha,erdos_renyi,8.0,2.0,3.0,0.0,20260726.0,760500.0,"[2.226844302927403, 2.7300075029351913, 1.8397074133679914, 2.174662247612199]","[2.2813202513470703, 2.6448028618886332, 2.060233327161992, 2.3539876262497317]",2.5380000000000025,0.6461111111111111,0.6451133333333333,0.6536222222222222,1.0,0.0134,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|ascending|erdos_renyi|3|0.8|1,restart,ascending,0.8,0.1999999999999999,1.0,0.8,linear_descending_alpha,erdos_renyi,8.0,2.0,3.0,1.0,20260727.0,760501.0,"[0.4756712476396966, 3.0965837239683074, 2.646028416497059, 1.5012931115137529]","[0.5045125779699277, 2.9138898682835492, 1.9568040204919708, 2.382790292346228]",0.998,0.8169333333333333,0.8162755555555556,0.8238,1.0,0.22,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|ascending|erdos_renyi|3|0.8|2,restart,ascending,0.8,0.1999999999999999,1.0,0.8,linear_descending_alpha,erdos_renyi,8.0,2.0,3.0,2.0,20260728.0,760502.0,"[1.9093349559311228, 0.014936831693126611, 0.4604455897891393, 2.9643566316254946]","[1.8461564777465314, 0.11405989299198446, 1.0915896951461648, 2.8479099932212404]",3.228000000000003,0.5766,0.5764533333333334,0.5828888888888889,1.0,0.0072,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|ascending|erdos_renyi|3|0.8|3,restart,ascending,0.8,0.1999999999999999,1.0,0.8,linear_descending_alpha,erdos_renyi,8.0,2.0,3.0,3.0,20260729.0,760503.0,"[0.09601236448568767, 0.01368452041539864, 2.124727888032644, 0.7164215210760676]","[0.4979018635713821, 6.0540201250907195, 1.9630278301548993, 0.8043483734380306]",0.9765000000000008,0.8162666666666667,0.81796,0.8274222222222222,1.0,0.2294,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|ascending|erdos_renyi|3|0.8|4,restart,ascending,0.8,0.1999999999999999,1.0,0.8,linear_descending_alpha,erdos_renyi,8.0,2.0,3.0,4.0,20260730.0,760504.0,"[3.0741951881358056, 2.9261393128026922, 2.13612737908406, 0.2423724789360562]","[2.8547593439084578, 2.656113933281719, 2.0706802412610656, 0.32150809816237835]",0.8512500000000007,0.8510000000000001,0.8472466666666667,0.8531777777777778,1.0,0.2576,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|ascending|erdos_renyi|3|1|0,restart,ascending,1.0,0.0,1.0,1.0,linear_descending_alpha,erdos_renyi,8.0,2.0,3.0,0.0,20260726.0,760600.0,"[2.226844302927403, 2.7300075029351913, 1.8397074133679914, 2.174662247612199]","[2.239701674376136, 2.6705281608551306, 2.055024287002051, 2.3853858853398733]",3.221,0.6421111111111111,0.6457599999999999,0.6540888888888889,1.0,0.0133999999999999,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|ascending|erdos_renyi|3|1|1,restart,ascending,1.0,0.0,1.0,1.0,linear_descending_alpha,erdos_renyi,8.0,2.0,3.0,1.0,20260727.0,760601.0,"[0.4756712476396966, 3.0965837239683074, 2.646028416497059, 1.5012931115137529]","[0.4456375415177568, 2.9643407590098936, 1.9447381992389066, 2.384554493453318]",1.55,0.827777777777778,0.8276844444444447,0.8321333333333334,1.0,0.2152,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|ascending|erdos_renyi|3|1|2,restart,ascending,1.0,0.0,1.0,1.0,linear_descending_alpha,erdos_renyi,8.0,2.0,3.0,2.0,20260728.0,760602.0,"[1.9093349559311228, 0.014936831693126611, 0.4604455897891393, 2.9643566316254946]","[1.889126747162389, 0.16050858598554332, 1.043942349942388, 2.7639940373858014]",3.769799999999998,0.5811333333333333,0.5783466666666668,0.5829111111111112,1.0,0.0098,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|ascending|erdos_renyi|3|1|3,restart,ascending,1.0,0.0,1.0,1.0,linear_descending_alpha,erdos_renyi,8.0,2.0,3.0,3.0,20260729.0,760603.0,"[0.09601236448568767, 0.01368452041539864, 2.124727888032644, 0.7164215210760676]","[0.4412002227417348, 6.108092380492652, 1.9442607514722938, 0.8131935854188528]",1.5918,0.8231333333333334,0.8254977777777779,0.8319555555555556,1.0,0.2038,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|ascending|erdos_renyi|3|1|4,restart,ascending,1.0,0.0,1.0,1.0,linear_descending_alpha,erdos_renyi,8.0,2.0,3.0,4.0,20260730.0,760604.0,"[3.0741951881358056, 2.9261393128026922, 2.13612737908406, 0.2423724789360562]","[2.884521010702564, 2.6677761768613517, 2.0561857177833347, 0.30151727859315147]",1.3704,0.8477333333333333,0.8480244444444445,0.8538666666666668,1.0,0.2408,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|ascending|erdos_renyi|4|0.1|0,restart,ascending,0.1,0.9,1.0,0.1,linear_descending_alpha,erdos_renyi,8.0,2.0,4.0,0.0,20260726.0,770000.0,"[2.226844302927403, 2.7300075029351913, 1.8397074133679914, 2.174662247612199]","[2.0612193974818847, 2.4937501477894153, 1.9745242114670023, 2.691984263554369]",0.0,0.76482,0.7662100000000001,0.78,1.0,0.1432,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|ascending|erdos_renyi|4|0.1|1,restart,ascending,0.1,0.9,1.0,0.1,linear_descending_alpha,erdos_renyi,8.0,2.0,4.0,1.0,20260727.0,770001.0,"[0.4756712476396966, 3.0965837239683074, 2.646028416497059, 1.5012931115137529]","[0.1760329331902429, 3.087942081341507, 2.1404716764621647, 2.1906879383790687]",0.0,0.8797,0.8921759999999999,0.90184,1.0,0.2423999999999999,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
shots=5000|steps=100|sim=lightning.qubit|seed_pairing=common_v2|alpha_start=1|ascending|erdos_renyi|4|0.1|2,restart,ascending,0.1,0.9,1.0,0.1,linear_descending_alpha,erdos_renyi,8.0,2.0,4.0,2.0,20260728.0,770002.0,"[1.9093349559311228, 0.014936831693126611, 0.4604455897891393, 2.9643566316254946]","[2.893507487851233, 0.058724634622489766, 0.8391032686801259, 2.633234472312649]",0.0,0.89634,0.894866,0.8995599999999999,1.0,0.3198,,,,,,,,,,,,,,,,,,,,,,,finite_shot_qaoa_maxcut_cvar,5000,100,5,"[0.1, 0.2, 0.35, 0.5, 0.65, 0.8, 1.0]",Polyak momentum gradient descent,True,True,True,20260726,10,0.18,0.35,6.0,0.7,2.5,lightning.qubit,,,,,,,,
